Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,1.7387282171032645,1.7000898122787476,1.7000898122787476,2400,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,1.6872101783752442,1.674330711364746,1.674330711364746,1600,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,1.6872096061706543,1.6872096061706543,1.6872096061706543,1200,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,1.687210007570684,1.6485716104507446,1.6485716104507446,6000,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,1.661451076157391,1.6485716104507446,1.6485716104507446,1200,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,1.661451076157391,1.6485716104507446,1.6485716104507446,6800,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,1.6356926736831665,1.6099337339401245,1.6099337339401245,2800,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,1.609933812443803,1.5841748714447021,1.5841748714447021,8400,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,1.5584154342993712,1.5068975687026978,1.5068975687026978,8000,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,1.5584148168563843,1.5455353555600506,1.5584148168563843,4000,0.0,0.0
1980-03-31 00:00:00-05:00,0.0,1.6228132829433535,1.5712954009451516,1.5841748714447021,21600,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,1.5970535278320312,1.5970535278320312,1.5970535278320312,1200,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,1.6356926736831665,1.6099337339401245,1.6099337339401245,2400,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,1.6485716104507446,1.6356921447440982,1.6485716104507446,8000,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,1.6614512205123901,1.6614512205123901,1.6614512205123901,400,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,1.674330711364746,1.674330711364746,1.674330711364746,400,0.0,0.0
1980-04-09 00:00:00-05:00,0.0,1.7000890688131785,1.6872096061706543,1.6872096061706543,1200,0.0,0.0
1980-04-10 00:00:00-05:00,0.0,1.674330711364746,1.64857177734375,1.674330711364746,7200,0.0,0.0
1980-04-11 00:00:00-05:00,0.0,1.6743306873380674,1.635692286861035,1.6614512205123901,4800,0.0,0.0
1980-04-14 00:00:00-05:00,0.0,1.6356914043426514,1.6356914043426514,1.6356914043426514,400,0.0,0.0
1980-04-15 00:00:00-05:00,0.0,1.6228126287460327,1.6228126287460327,1.6228126287460327,4400,0.0,0.0
1980-04-16 00:00:00-05:00,0.0,1.6228132038116454,1.6099337339401245,1.6099337339401245,2400,0.0,0.0
1980-04-17 00:00:00-05:00,0.0,1.674330711364746,1.6099333763122559,1.674330711364746,6000,0.0,0.0
1980-04-18 00:00:00-05:00,0.0,1.674330711364746,1.674330711364746,1.674330711364746,2000,0.0,0.0
1980-04-21 00:00:00-05:00,0.0,1.6485716104507446,1.6485716104507446,1.6485716104507446,2000,0.0,0.0
1980-04-22 00:00:00-05:00,0.0,1.674330711364746,1.674330711364746,1.674330711364746,800,0.0,0.0
1980-04-23 00:00:00-05:00,0.0,1.7000898122787476,1.7000898122787476,1.7000898122787476,800,0.0,0.0
1980-04-24 00:00:00-05:00,0.0,1.7000898122787476,1.7000898122787476,1.7000898122787476,1600,0.0,0.0
1980-04-25 00:00:00-05:00,0.0,1.7000890688131785,1.6743301435281301,1.6872096061706543,5600,0.0,0.0
1980-04-28 00:00:00-04:00,0.0,1.6743305418640375,1.6485716104507446,1.6485716104507446,3600,0.0,0.0
1980-04-29 00:00:00-04:00,0.0,1.6485716104507446,1.6485716104507446,1.6485716104507446,800,0.0,0.0
1980-04-30 00:00:00-04:00,0.0,1.674330711364746,1.674330711364746,1.674330711364746,800,0.0,0.0
1980-05-01 00:00:00-04:00,0.0,1.712969183921814,1.712969183921814,1.712969183921814,8800,0.0,0.0
1980-05-02 00:00:00-04:00,0.0,1.7258479595184326,1.7129684971339667,1.7258479595184326,1600,0.0,0.0
1980-05-05 00:00:00-04:00,0.0,1.674330711364746,1.674330711364746,1.674330711364746,3600,0.0,0.0
1980-05-06 00:00:00-04:00,0.0,1.674330711364746,1.674330711364746,1.674330711364746,2400,0.0,0.0
1980-05-07 00:00:00-04:00,1.674330711364746,1.674330711364746,1.674330711364746,1.674330711364746,0,0.0,0.0
1980-05-08 00:00:00-04:00,0.0,1.7000894732773304,1.6485716104507446,1.6485716104507446,800,0.0,0.0
1980-05-09 00:00:00-04:00,0.0,1.674330711364746,1.674330711364746,1.674330711364746,1200,0.0,0.0
1980-05-12 00:00:00-04:00,0.0,1.7000896453857421,1.674330711364746,1.674330711364746,10000,0.0,0.0
1980-05-13 00:00:00-04:00,0.0,1.7000896453857421,1.674330711364746,1.674330711364746,2800,0.0,0.0
1980-05-14 00:00:00-04:00,0.0,1.7000898122787476,1.6614514074542306,1.7000898122787476,6400,0.0,0.0
1980-05-15 00:00:00-04:00,0.0,1.7000898122787476,1.7000898122787476,1.7000898122787476,2400,0.0,0.0
1980-05-16 00:00:00-04:00,1.7000898122787476,1.7000898122787476,1.7000898122787476,1.7000898122787476,0,0.0,0.0
1980-05-19 00:00:00-04:00,0.0,1.7258479595184326,1.7258479595184326,1.7258479595184326,800,0.0,0.0
1980-05-20 00:00:00-04:00,0.0,1.7387282171032645,1.6872103440039086,1.7000898122787476,9600,0.0,0.0
1980-05-21 00:00:00-04:00,0.0,1.712969183921814,1.712969183921814,1.712969183921814,800,0.0,0.0
1980-05-22 00:00:00-04:00,0.0,1.7258479595184326,1.7258479595184326,1.7258479595184326,800,0.0,0.0
1980-05-23 00:00:00-04:00,0.0,1.7387274503707886,1.7258479877754493,1.7387274503707886,1200,0.0,0.0
1980-05-27 00:00:00-04:00,0.0,1.7644864320755005,1.7516069690676501,1.7644864320755005,800,0.0,0.0
1980-05-28 00:00:00-04:00,1.7644864320755005,1.7644864320755005,1.7644864320755005,1.7644864320755005,0,0.0,0.0
1980-05-29 00:00:00-04:00,1.7644864320755005,1.7644864320755005,1.7644864320755005,1.7644864320755005,0,0.0,0.0
1980-05-30 00:00:00-04:00,0.0,1.751607894897461,1.751607894897461,1.751607894897461,1600,0.0,0.0
1980-06-02 00:00:00-04:00,0.0,1.777366834528306,1.751607894897461,1.751607894897461,4400,0.0,0.0
1980-06-03 00:00:00-04:00,0.0,1.7644864320755005,1.7516069690676501,1.7644864320755005,3600,0.0,0.0
1980-06-04 00:00:00-04:00,1.7644864320755005,1.7644864320755005,1.7644864320755005,1.7644864320755005,0,0.0,0.0
1980-06-05 00:00:00-04:00,0.0,1.7902458906173706,1.7902458906173706,1.7902458906173706,2400,0.0,0.0
1980-06-06 00:00:00-04:00,0.0,1.8160037679331642,1.8031243085861204,1.8031243085861206,4800,0.0,0.0
1980-06-09 00:00:00-04:00,0.0,1.8288840055465698,1.8288840055465698,1.8288840055465698,800,0.0,0.0
1980-06-10 00:00:00-04:00,0.0,1.8417640924453735,1.8288846232674338,1.8417640924453735,6000,0.0,0.0
1980-06-11 00:00:00-04:00,0.0,1.8546428680419922,1.8546428680419922,1.8546428680419922,800,0.0,0.0
1980-06-12 00:00:00-04:00,0.0,1.8546428680419922,1.8417634036805894,1.8546428680419922,2400,0.0,0.0
1980-06-13 00:00:00-04:00,0.0,1.854643561623313,1.8417640924453735,1.8417640924453735,2400,0.0,0.0
1980-06-16 00:00:00-04:00,0.0,1.8417640924453735,1.8417640924453735,1.8417640924453735,2800,0.0,0.0
1980-06-17 00:00:00-04:00,0.0,1.8546428680419922,1.8546428680419922,1.8546428680419922,2400,0.0,0.0
1980-06-18 00:00:00-04:00,0.0,1.8546428680419922,1.8546428680419922,1.8546428680419922,2000,0.0,0.0
1980-06-19 00:00:00-04:00,0.0,1.8417640924453735,1.8288846232674338,1.8417640924453735,6400,0.0,0.0
1980-06-20 00:00:00-04:00,0.0,1.8417636857810593,1.816004753112793,1.816004753112793,4800,0.0,0.0
1980-06-23 00:00:00-04:00,0.0,1.8031248493471008,1.7773659229278564,1.7773659229278564,5200,0.0,0.0
1980-06-24 00:00:00-04:00,0.0,1.7773659229278564,1.7773659229278564,1.7773659229278564,400,0.0,0.0
1980-06-25 00:00:00-04:00,0.0,1.8031243085861204,1.777365389892033,1.8031243085861206,1600,0.0,0.0
1980-06-26 00:00:00-04:00,0.0,1.7902453861374787,1.7773659229278564,1.7773659229278564,2400,0.0,0.0
1980-06-27 00:00:00-04:00,0.0,1.7902453861374787,1.7773659229278564,1.7773659229278564,1200,0.0,0.0
1980-06-30 00:00:00-04:00,0.0,1.816004753112793,1.8031252867786596,1.816004753112793,4000,0.0,0.0
1980-07-01 00:00:00-04:00,0.0,1.8031243085861204,1.8031243085861204,1.8031243085861206,800,0.0,0.0
1980-07-02 00:00:00-04:00,0.0,1.7902453861374787,1.7644864597182344,1.7773659229278564,4000,0.0,0.0
1980-07-03 00:00:00-04:00,0.0,1.7902458906173706,1.7902458906173706,1.7902458906173706,400,0.0,0.0
1980-07-07 00:00:00-04:00,0.0,1.7902453861374787,1.7773659229278564,1.7773659229278564,2400,0.0,0.0
1980-07-08 00:00:00-04:00,0.0,1.7644864320755005,1.7516069690676501,1.7644864320755005,3200,0.0,0.0
1980-07-09 00:00:00-04:00,0.0,1.7902458906173706,1.7902458906173706,1.7902458906173706,2000,0.0,0.0
1980-07-10 00:00:00-04:00,1.7902458906173706,1.7902458906173706,1.7902458906173706,1.7902458906173706,0,0.0,0.0
1980-07-11 00:00:00-04:00,0.0,1.8031243085861204,1.8031243085861204,1.8031243085861206,400,0.0,0.0
1980-07-14 00:00:00-04:00,0.0,1.8288840055465698,1.8160045407187773,1.8288840055465698,1200,0.0,0.0
1980-07-15 00:00:00-04:00,0.0,1.8288842194469261,1.8031252867786596,1.816004753112793,2400,0.0,0.0
1980-07-16 00:00:00-04:00,0.0,1.816004753112793,1.816004753112793,1.816004753112793,2400,0.0,0.0
1980-07-17 00:00:00-04:00,0.0,1.8031243085861204,1.8031243085861204,1.8031243085861206,800,0.0,0.0
1980-07-18 00:00:00-04:00,0.0,1.7773659229278564,1.7644864597182344,1.7773659229278564,5600,0.0,0.0
1980-07-21 00:00:00-04:00,0.0,1.7773659229278564,1.7773659229278564,1.7773659229278564,5200,0.0,0.0
1980-07-22 00:00:00-04:00,0.0,1.7773659229278564,1.7773659229278564,1.7773659229278564,3200,0.0,0.0
1980-07-23 00:00:00-04:00,0.0,1.7902458906173706,1.7773664237783968,1.7902458906173706,7200,0.0,0.0
1980-07-24 00:00:00-04:00,0.0,1.7773659229278564,1.7773659229278564,1.7773659229278564,1200,0.0,0.0
1980-07-25 00:00:00-04:00,0.0,1.7773658950833509,1.7644864320755005,1.7644864320755005,1200,0.0,0.0
1980-07-28 00:00:00-04:00,0.0,1.7516069129661278,1.7387274503707886,1.7387274503707886,4000,0.0,0.0
1980-07-29 00:00:00-04:00,0.0,1.7516069193832746,1.6872096061706543,1.6872096061706543,6800,0.0,0.0
1980-07-30 00:00:00-04:00,0.0,1.6872096061706543,1.6614506808856062,1.6872096061706543,4800,0.0,0.0
1980-07-31 00:00:00-04:00,0.0,1.6872096061706543,1.6872096061706543,1.6872096061706543,5600,0.0,0.0
1980-08-01 00:00:00-04:00,0.0,1.7387274503707886,1.7129685251801103,1.7387274503707886,6400,0.0,0.0
1980-08-04 00:00:00-04:00,0.0,1.764486375561467,1.7258479877754493,1.7387274503707886,8000,0.0,0.0
1980-08-05 00:00:00-04:00,0.0,1.751607586566667,1.712969183921814,1.712969183921814,10800,0.0,0.0
1980-08-06 00:00:00-04:00,0.0,1.751607894897461,1.7258489552666159,1.751607894897461,4800,0.0,0.0
1980-08-07 00:00:00-04:00,0.0,1.8160037679331642,1.777365389892033,1.8031243085861206,8400,0.0,0.0
1980-08-08 00:00:00-04:00,0.0,1.8546428680419922,1.8160044749577842,1.8546428680419922,4000,0.0,0.0
1980-08-11 00:00:00-04:00,0.0,1.8932815296896572,1.8675225973129272,1.8675225973129272,21600,0.0,0.0
1980-08-12 00:00:00-04:00,0.0,1.8804022073745728,1.8675227402007741,1.8804022073745728,12800,0.0,0.0
1980-08-13 00:00:00-04:00,0.0,1.8675225973129272,1.8675225973129272,1.8675225973129272,2800,0.0,0.0
1980-08-14 00:00:00-04:00,0.0,1.8546428680419922,1.8546428680419922,1.8546428680419922,800,0.0,0.0
1980-08-15 00:00:00-04:00,0.0,1.8546428680419922,1.8546428680419922,1.8546428680419922,3200,0.0,0.0
1980-08-18 00:00:00-04:00,0.0,1.8546428680419922,1.8546428680419922,1.8546428680419922,400,0.0,0.0
1980-08-19 00:00:00-04:00,0.0,1.8546428680419922,1.8546428680419922,1.8546428680419922,1200,0.0,0.0
1980-08-20 00:00:00-04:00,0.0,1.854643561623313,1.8417640924453735,1.8417640924453735,1600,0.0,0.0
1980-08-21 00:00:00-04:00,0.0,1.828883227280208,1.7902448492390768,1.8031243085861206,12800,0.0,0.0
1980-08-22 00:00:00-04:00,0.0,1.816004753112793,1.8031252867786596,1.816004753112793,1600,0.0,0.0
