Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,0.8057366013526917,0.8057366013526917,0.8057366013526917,2025,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,0.8243309336556897,0.8057368354287145,0.8119349479675293,8775,0.0,0.0
1980-03-19 00:00:00-05:00,0.8119349479675293,0.8119349479675293,0.8119349479675293,0.8119349479675293,0,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,0.7995388507843018,0.7995388507843018,0.7995388507843018,1350,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,0.7933409650875657,0.7871431708335876,0.7871431708335876,2025,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,0.7871429707319073,0.7499551773071289,0.7499551773071289,15525,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,0.7561531662940979,0.7561531662940979,0.7561531662940979,675,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,0.7809447375493084,0.7437569499015808,0.7437569499015808,16200,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,0.731360912322998,0.731360912322998,0.731360912322998,2025,0.0,0.0
1980-03-28 00:00:00-05:00,0.731360912322998,0.731360912322998,0.731360912322998,0.731360912322998,0,0.0,0.0
1980-03-31 00:00:00-05:00,0.731360912322998,0.731360912322998,0.731360912322998,0.731360912322998,0,0.0,0.0
1980-04-01 00:00:00-05:00,0.731360912322998,0.731360912322998,0.731360912322998,0.731360912322998,0,0.0,0.0
1980-04-02 00:00:00-05:00,0.731360912322998,0.731360912322998,0.731360912322998,0.731360912322998,0,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,0.7561531662940979,0.7499553720066379,0.7561531662940979,3375,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,0.7437567509725246,0.7375589609146119,0.7375589609146118,2700,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,0.7499551773071289,0.7499551773071289,0.7499551773071289,675,0.0,0.0
1980-04-09 00:00:00-05:00,0.7499551773071289,0.7499551773071289,0.7499551773071289,0.7499551773071289,0,0.0,0.0
1980-04-10 00:00:00-05:00,0.7499551773071289,0.7499551773071289,0.7499551773071289,0.7499551773071289,0,0.0,0.0
